What is your age?,Where do you live?,Do you own or rent your residence?,Do you have children currently in the school district?,Have you had children attend the school district in the past?,Did you attend this school district?,What gender do you identify with?,"What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Schools]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Family lives here]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Cost of living]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Churches]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Small town feel]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Friends live here]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Work]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Community Program and Groups]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Diversity]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Schools]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Cost of Living]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Churches]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Lack of local businesses]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Community Program and Groups]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Village]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Township]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [School District]",Do you see this community as one set up for a sustainable future?,Can you provide more details on why you answered yes or no?,"What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Excellent education for our students]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Preparation for our students’ careers]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Athletic opportunities]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Other extracurricular activities ( arts, band, choir, drama, STEM )]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [A positive face for the community]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Higher property values]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Excellent staff and teachers]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Giving students a quality education]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Career preparation]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Facilities in poor condition]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Lack of extracurricular activities]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Being a poor representation of the community]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Teachers and staff]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Administration and School Board]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [High taxes for residents]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication]",What are the primary ways you get information and form opinions on the school district? Check all that apply.,Are you aware of the school district having a website?,Are you aware of the school district having a strategic plan?,"Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Transparency]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Fiscal management]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Facilities management]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Staff hiring and retention]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication with parents]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication with district residents]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Educational excellence]",Decommission Hazel Harvey School and build an addition to the existing Chippewa Intermediate to house Grades K-2 ( including preschool programs ),"Move all school buildings onto the current Chippewa Jr/Sr High School site, purchasing additional property as needed.","Transition to having athletic programs sanctioned by the school district be self-sustaining, meaning any costs outside of salaries should be covered by revenues generated by those programs","Replacing all of the district's current athletic facilities with new, modern facilities.",What other feedback would you like to share about the community?,What other feedback would you like to share about the school district?,What is your employment status?,What form of taxation for school funding do you prefer
35-45,Township,Own,No,No,Yes,Male,2,5 (Highest),1 (Lowest),5 (Highest),5 (Highest),4,5 (Highest),2,1 (Lowest),1 (Lowest),5 (Highest),1 (Lowest),5 (Highest),3,2,3,1 (Lowest),No,"Our tax money comes from the citizens and not from businesses. All the village cares about is developing gate Street, there’s other areas like 21 or Highway 57. We’re the only Township that does not allow business. You hear story from businesses that wanna come into town but are pressured out, just like Danamiller popcorn was. Surrounding towns want to Annex us, Rittman has already annex part of the township where mull iron and other businesses are.",4,4,5 (Most),5 (Most),4,4,2,3,3,1 (Least),3,,3,1 (Least),1 (Least),1 (Least),"Neighbors/Friends, Community Facebook",Yes,No,2,1 (Lowest),3,2,3,3,3,5 (Most),4,4,1 (Least),Make it easier for businesses not harder. ,"Stop under building our facilities and asking a year later for more money because it wasn’t properly executed. If you want to build young minds futures you must build the building for the futures. The mismanagement is at the top and they’re the ones that need to suffer not the kids, the top needs to take a pay cut just like America corporations.",Self-employed or own your own business,Property Tax (millage)
45-55,Township,Own,Yes,Yes,No,Female,3,1 (Lowest),2,1 (Lowest),1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),2,5 (Highest),3,1 (Lowest),5 (Highest),5 (Highest),1 (Lowest),3,1 (Lowest),No,There is no future plan set in place.  Where will our schools be in the next 5-10yrs.  Same with businesses in the community.  We need strong leadership on both ends of the spectrum. ,3,3,2,4,4,4,4,2,2,5 (Biggest),5 (Biggest),,3,5 (Biggest),2,5 (Biggest),"School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Least),5 (Most),5 (Most),1 (Least),It could be a better place if we had more growth of businesses. It can’t always be “small town” or it’s always going to be a struggle.,It needs to quit being sports oriented and more education and ways to bring younger families to the district.,Employed for wages,Earned Income Tax (SDI)
25-35,Township,Own,Yes,Yes,No,Female,5 (Highest),1 (Lowest),1 (Lowest),5 (Highest),5 (Highest),1 (Lowest),2,1 (Lowest),2,2,1 (Lowest),1 (Lowest),3,1 (Lowest),3,3,3,Yes,N/a,5 (Most),3,3,4,4,4,5 (Most),1 (Least),2,5 (Biggest),2,,1 (Least),2,1 (Least),3,Final Forms/Email communication,Yes,No,2,2,2,2,4,4,4,4,4,1 (Least),2,N/a,N/a,Employed for wages,Property Tax (millage)
25-35,Township,Own,Yes,Prefer not to answer,No,Female,4,5 (Highest),1 (Lowest),1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),3,1 (Lowest),3,5 (Highest),1 (Lowest),2,4,4,4,3,No,I just put this so that I can get the survey done,4,3,3,3,2,5 (Most),2,5 (Biggest),3,5 (Biggest),2,,5 (Biggest),5 (Biggest),5 (Biggest),5 (Biggest),"School Facebook, Final Forms/Email communication",Yes,Yes,2,3,1 (Lowest),2,3,1 (Lowest),3,1 (Least),5 (Most),1 (Least),3,None,There should be a school campus at the junior senior high there’s enough property there already we do not need to purchase more,Employed for wages,Earned Income Tax (SDI)
35-45,Township,Own,Yes,Yes,No,Prefer not to answer,3,4,3,1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),1 (Lowest),3,4,2,1 (Lowest),4,4,1 (Lowest),No,There is no accountability to the community in regards to school spending and mismanagement ,4,3,2,4,2,3,5 (Most),3,3,3,4,,2,5 (Biggest),4,5 (Biggest),"Neighbors/Friends, Newspaper ( Daily Record ), Newspaper ( The Post ), School Facebook, Rely on past experiences/history, My own research ",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),4,3,2,1 (Lowest),1 (Least),3,1 (Least),3,Good community ,Shady and irresponsible ,Employed for wages,Earned Income Tax (SDI)
55-65,Township,Own,No,No,No,Female,1 (Lowest),1 (Lowest),3,3,3,3,3,3,1 (Lowest),3,5 (Highest),5 (Highest),5 (Highest),4,1 (Lowest),3,2,No,There doesn't seem to be much planned for limited growth here.,5 (Most),4,4,3,5 (Most),3,3,5 (Biggest),5 (Biggest),1 (Least),4,,5 (Biggest),5 (Biggest),5 (Biggest),2,"Neighbors/Friends, School Facebook, Community Facebook, Rely on past experiences/history",Yes,No,3,2,1 (Lowest),3,2,2,4,1 (Least),3,1 (Least),1 (Least),NA,NA,Employed for wages,Earned Income Tax (SDI)
35-45,Township,Own,No,Yes,Yes,Female,1 (Lowest),4,2,3,5 (Highest),5 (Highest),3,3,3,2,5 (Highest),1 (Lowest),5 (Highest),4,2,2,1 (Lowest),Yes,Money is spent where it doesn't need spent and not put toward programs that could use it,3,3,1 (Least),5 (Most),4,3,3,3,4,5 (Biggest),4,,5 (Biggest),5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, School Facebook, Community Facebook, School website",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),4,3,2,3,5 (Most),1 (Least),3,1 (Least),Clean your staff out,"Put money into band and drama, or STEM",Prefer not to answer,Property Tax (millage)
35-45,Village,Own,Yes,Yes,No,Female,2,1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),1 (Lowest),1 (Lowest),4,2,2,1 (Lowest),4,2,2,1 (Lowest),1 (Lowest),No,"No one seems to know what they're doing -- village council rewriting the zoning laws, for example, without including a way to enforce them, when we already had clear and well-written zoning laws. 

The schools bait and switch with the middle school (supposed to sell the lot to the village and build only a new jr high, but got a jr/sr high instead) and the cheaply built new building that we couldn't even afford to maintain. Had to get a sponsor for the gym. My kids can attest to roof leaks the very first year.

Spent how many millions on a new football field at the park and then asked the community for more for baseball fields and a wrestling room.",4,3,2,1 (Least),3,2,5 (Most),3,3,4,4,,2,4,3,4,"Newspaper ( The Post ), School Facebook, Community Facebook, School website, Final Forms/Email communication, Rely on past experiences/history",Yes,Yes,1 (Lowest),1 (Lowest),2,3,2,2,5 (Highest),1 (Least),1 (Least),1 (Least),1 (Least),none,none,Employed for wages,Property Tax (millage)
35-45,Township,Own,Yes,Yes,Yes,Male,4,5 (Highest),4,1 (Lowest),2,4,1 (Lowest),2,4,3,3,1 (Lowest),4,3,4,3,2,No,Too much reactionary decision making and not enough planning for down the road.  Example would be trying to shoehorn Hazel Harvey kids into a CIS expansion when that building is also old and needs replaced.,4,4,5 (Most),2,3,4,4,3,3,5 (Biggest),4,,4,5 (Biggest),3,5 (Biggest),"Neighbors/Friends, School Facebook, Community Facebook, School website, Final Forms/Email communication, Rely on past experiences/history",Yes,No,1 (Lowest),2,2,3,2,2,4,1 (Least),3,4,1 (Least),We live in a time when it is not difficult to find information - expect that people will know or suspect what is really going on.  Transparency is very important and getting opinions from the community is right behind it.,"Sports has been a big focus of the district since I was in school and I won’t deny that it can get votes, but education and extra curriculars that build useful skills and not toward some pipe dream of professional athletes provides way more value to students and the community.",Employed for wages,Earned Income Tax (SDI)
55-65,Village,Own,No,Yes,Yes,Female,1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),4,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),5 (Highest),1 (Lowest),5 (Highest),5 (Highest),2,2,2,No,They push out bigger businesses joining our community. ,5 (Most),5 (Most),5 (Most),5 (Most),2,2,5 (Most),1 (Least),1 (Least),2,1 (Least),,1 (Least),5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, Newspaper ( The Post ), Community Facebook, Rely on past experiences/history",Yes,No,1 (Lowest),1 (Lowest),5 (Highest),5 (Highest),3,1 (Lowest),5 (Highest),1 (Least),1 (Least),5 (Most),1 (Least),I’d like to see walking or riding trails added. ,I don’t like the way the school board manages  our money. ,Employed for wages,Property Tax (millage)
55-65,Township,Own,Yes,Yes,No,Female,3,1 (Lowest),2,1 (Lowest),4,1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),2,1 (Lowest),4,3,1 (Lowest),3,1 (Lowest),Yes,No,5 (Most),4,3,3,4,4,4,1 (Least),1 (Least),1 (Least),2,,1 (Least),3,2,2,"Neighbors/Friends, Final Forms/Email communication, Rely on past experiences/history",Yes,Yes,1 (Lowest),1 (Lowest),2,3,2,1 (Lowest),3,1 (Least),1 (Least),5 (Most),2,N/A,N/A,Employed for wages,Earned Income Tax (SDI)
35-45,Village,Own,Yes,Yes,No,Male,4,1 (Lowest),3,1 (Lowest),4,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),4,2,3,2,4,Yes,"This town and the people living in it have plenty of money to invest in their schools, children and other facilities.  The facilities are embarrassing.  We have the worst softball and baseball fields in the tri-county area.  Hazel Harvey is embarrassing.    CIS is mediocre at best.  We can do better!!!  The children that live in this community deserve better!!!  ",5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),3,3,5 (Biggest),3,,3,3,1 (Least),4,"Neighbors/Friends, Final Forms/Email communication, Talk to the people in charge.",Yes,Yes,3,4,1 (Lowest),3,3,3,4,1 (Least),5 (Most),1 (Least),5 (Most),N/A,We need a campus.  With athletic facilities and parking for events.,Employed for wages,Earned Income Tax (SDI)
45-55,Township,Own,No,Yes,Yes,Male,3,4,3,1 (Lowest),2,1 (Lowest),4,3,1 (Lowest),3,1 (Lowest),2,1 (Lowest),1 (Lowest),2,2,2,Yes,No,3,3,3,3,3,2,2,3,3,3,3,,2,2,3,2,"Neighbors/Friends, Newspaper ( The Post ), School Facebook, Community Facebook, Twitter, School website",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),3,2,3,3,1 (Least),5 (Most),1 (Least),1 (Least),None,None,Self-employed or own your own business,Earned Income Tax (SDI)
35-45,Township,Own,Yes,Yes,No,Male,4,2,4,2,3,2,2,1 (Lowest),1 (Lowest),3,2,2,3,1 (Lowest),3,2,2,Yes,Sustainable but not thriving  is doable ,4,3,2,2,3,2,4,4,5 (Biggest),2,3,,2,4,5 (Biggest),5 (Biggest),"Neighbors/Friends, School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,No,2,2,3,4,3,2,3,2,3,2,3,I have been in the district for 20 years and Doylestown struggles with change and outsiders.  They would rather elect one of their own who is unqualified rather than learn from someone with new ideas. ,All of these issues were brought up before the new high school was built and most were ignored.  Now all the issues that were not addressed are showing the community has lost trust. ,Employed for wages,Property Tax (millage)
55-65,Township,Own,No,Yes,Yes,Female,3,4,3,1 (Lowest),3,2,3,2,5 (Highest),3,4,1 (Lowest),5 (Highest),3,1 (Lowest),1 (Lowest),2,Yes,No,4,4,4,4,4,4,4,2,2,2,1 (Least),,2,3,5 (Biggest),3,"Neighbors/Friends, Newspaper ( Daily Record ), School website, Rely on past experiences/history",Yes,Yes,5 (Highest),5 (Highest),4,3,4,5 (Highest),3,2,1 (Least),4,1 (Least),Property taxes are already too high. ,Don't ask for levy money to add administration positions. ,Employed for wages,Earned Income Tax (SDI)
55-65,Township,Own,No,Yes,Yes,Female,1 (Lowest),4,3,1 (Lowest),3,3,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),4,3,3,4,1 (Lowest),Yes,No,3,3,3,3,3,1 (Least),3,3,3,2,2,,3,2,5 (Biggest),3,Neighbors/Friends,Yes,Yes,2,2,2,3,3,2,3,1 (Least),1 (Least),5 (Most),1 (Least),Good community,Do not want taxes to be higher.  Pay enough since dont have child in school system. ,Employed for wages,Earned Income Tax (SDI)
45-55,Township,Own,Yes,No,No,Male,5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),4,1 (Lowest),1 (Lowest),1 (Lowest),3,5 (Highest),2,1 (Lowest),5 (Highest),3,1 (Lowest),3,1 (Lowest),No,The village has clear lack of vision for the future. The current leadership wants to keep things small and are not seeing the writing on the wall with all the newer homes being built and people moving to the area.  Going downtown is an after thought as everything we need is in other municipalities.  The school district has made poor money decisions and have schools that are aging and in need or repair or replacement. The community voted down both levies. The schools need administrative change starting at the top and moving down. ,4,4,2,3,3,2,1 (Least),5 (Biggest),2,5 (Biggest),4,,3,5 (Biggest),3,4,"School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),1 (Lowest),4,3,3,1 (Least),5 (Most),Doylestown is a beautiful place but it’s afraid of its own shadow. This will continue to stunt its potential growth and eventually affect the schools. ,No confidence in the current school administration. I feel like it’s time for new administration at the superintendent and high school principal level in particular.  ,Employed for wages,Property Tax (millage)
45-55,Village,Rent,Yes,Yes,Yes,Female,2,3,2,3,3,4,1 (Lowest),1 (Lowest),5 (Highest),3,2,5 (Highest),5 (Highest),5 (Highest),2,2,1 (Lowest),No,"The support is not consistent for the youth of our community. It may be a good idea to blend the schools booster programs into village hall and township meetings. This would extend the community by having the ones in the know in these programs available to answer questions about the needs and develop plans to build those programs. The more you know the more you grow. Having the local businesses share the activities on their social media sites and displaying posters, pictures and schedules in their establishments would also boost attendance. Not just sports but band and drama activities as well. Senior banners displayed on the light posts as is done in other communities is also something that would make it feel inclusive....",3,1 (Least),3,3,2,3,3,5 (Biggest),5 (Biggest),5 (Biggest),5 (Biggest),,3,5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,1 (Lowest),2,2,2,5 (Highest),3,2,1 (Least),1 (Least),1 (Least),5 (Most),It is a good foundation but in saying that change is necessary to maintain that foundation,"I honestly don't have the answer. It just needs some honest, tough conversations.  And no matter what not everyone will be happy",Employed for wages,Earned Income Tax (SDI)
55-65,Township,Own,No,Yes,No,Prefer not to answer,3,2,4,2,5 (Highest),2,1 (Lowest),1 (Lowest),3,3,5 (Highest),1 (Lowest),4,3,1 (Lowest),2,1 (Lowest),No,they only open up and ask your opinion when they need money! then they act like they care but we all know they do not.,4,2,3,2,2,3,5 (Most),4,5 (Biggest),1 (Least),1 (Least),,5 (Biggest),1 (Least),4,5 (Biggest),"Neighbors/Friends, School Facebook, Community Facebook, School website, maybe try to have open forum meeting and actually care!",Yes,No,1 (Lowest),1 (Lowest),3,2,3,3,3,1 (Least),1 (Least),3,1 (Least),no you would not really listen any way,none,Employed for wages,Property Tax (millage)
55-65,Township,Own,No,Yes,No,Female,3,1 (Lowest),3,3,3,1 (Lowest),3,3,1 (Lowest),3,3,3,5 (Highest),3,1 (Lowest),1 (Lowest),3,No,Over taxed,3,3,2,2,2,3,4,3,3,3,3,,3,3,3,3,School Facebook,Yes,No,2,3,3,2,2,2,3,3,1 (Least),4,1 (Least),None,None,Employed for wages,Property Tax (millage)
25-35,Township,Own,Yes,Yes,Yes,Male,4,5 (Highest),1 (Lowest),3,3,3,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),5 (Highest),3,2,1 (Lowest),2,No,Chippewa is running out of tax money because the township HATES business. They continuously drive businesses away. The schools do not operate for free and driving businesses or startup businesses away is NOT the answer. ,5 (Most),4,4,4,5 (Most),3,4,1 (Least),5 (Biggest),2,1 (Least),,3,5 (Biggest),4,1 (Least),"Neighbors/Friends, School Facebook, School website, Rely on past experiences/history",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),4,4,1 (Lowest),5 (Highest),5 (Most),5 (Most),4,1 (Least),Putting money into a decrepit building is asinine. Build new buildings. ,Stop asking for money for buildings that are collapsing. ,Self-employed or own your own business,Property Tax (millage)
65+,Village,Own,No,Yes,Yes,Male,3,5 (Highest),3,3,3,3,3,3,2,1 (Lowest),2,2,5 (Highest),2,3,3,3,Yes,Other districts in the county seem to be more transparent with their financial situation. I have  three grandkids in the Dalton district and they can account for every dime of tax dollars. ,5 (Most),5 (Most),3,3,4,4,5 (Most),1 (Least),1 (Least),2,3,,1 (Least),5 (Biggest),4,5 (Biggest),"Neighbors/Friends, Newspaper ( Daily Record ), Newspaper ( The Post )",Yes,Yes,2,2,3,5 (Highest),4,2,4,2,5 (Most),1 (Least),2,"Always proud to be a life long Doylestown resident, but as the kids have moved to other areas of the county I understand why they see greener pastures. ",It has been truly sad to see the band legacy die with the retirement of Wes Henry.  ,Retired,Earned Income Tax (SDI)
45-55,Village,Own,No,Yes,No,Male,4,1 (Lowest),3,1 (Lowest),4,3,2,1 (Lowest),1 (Lowest),2,2,1 (Lowest),4,3,4,4,2,No,It appears that there is a very high amount of rental properties in the village,4,3,3,4,3,4,4,4,3,2,1 (Least),,1 (Least),4,4,3,"Neighbors/Friends, Newspaper ( Daily Record ), Newspaper ( The Post ), School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,4,1 (Lowest),3,4,5 (Highest),5 (Highest),4,3,5 (Most),4,1 (Least),None,None,Employed for wages,Property Tax (millage)
65+,Township,Own,No,Yes,No,Female,4,1 (Lowest),4,1 (Lowest),5 (Highest),3,4,3,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),4,3,3,4,4,Yes,It’s a great place to live,4,4,4,4,3,4,5 (Most),3,3,5 (Biggest),2,,1 (Least),2,2,3,"Neighbors/Friends, Community Facebook",Yes,Yes,1 (Lowest),3,3,3,3,2,3,3,1 (Least),3,1 (Least),None,None,Retired,Earned Income Tax (SDI)
35-45,Village,Own,Yes,No,No,Female,1 (Lowest),1 (Lowest),4,1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),4,4,1 (Lowest),1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),No,Sustainable communities embrace change more than this area.  New businesses are needed.,1 (Least),2,2,2,3,2,2,5 (Biggest),3,1 (Least),3,,3,3,3,3,"Neighbors/Friends, School Facebook, Community Facebook, School website, Final Forms/Email communication, Rely on past experiences/history",Yes,Yes,3,3,3,3,3,2,1 (Lowest),2,1 (Least),2,5 (Most),N/A,N/A,Employed for wages,Earned Income Tax (SDI)
35-45,Township,Own,Yes,Yes,No,Female,5 (Highest),3,3,1 (Lowest),4,2,4,3,1 (Lowest),2,5 (Highest),1 (Lowest),5 (Highest),5 (Highest),3,3,4,No,Lack of businesses ,5 (Most),5 (Most),1 (Least),3,3,3,4,5 (Biggest),5 (Biggest),3,4,,3,3,3,3,"School Facebook, Community Facebook, School website",Yes,No,5 (Highest),5 (Highest),4,4,5 (Highest),4,4,2,1 (Least),5 (Most),1 (Least),I would like to see more non sport extracurricular activities for young children ,I would like to see more non sport extracurricular activities for young children,Employed for wages,Property Tax (millage)
35-45,Township,Own,Yes,Yes,No,Male,4,4,4,4,5 (Highest),4,1 (Lowest),3,3,4,4,3,4,3,4,4,5 (Highest),Yes,Seems very fianacialy stable ,4,5 (Most),4,4,4,5 (Most),5 (Most),1 (Least),5 (Biggest),1 (Least),3,,5 (Biggest),5 (Biggest),5 (Biggest),4,"School Facebook, Community Facebook, Final Forms/Email communication",Yes,No,4,4,5 (Highest),4,3,3,5 (Highest),5 (Most),5 (Most),4,4,None,None,Employed for wages,Property Tax (millage)
65+,Village,Rent,No,No,Yes,Male,2,4,3,4,4,4,1 (Lowest),3,2,3,3,3,3,3,3,3,3,Yes,no,3,3,3,3,3,3,3,4,4,2,2,,3,3,3,3,"Neighbors/Friends, Newspaper ( The Post )",Yes,No,2,2,2,2,2,2,2,4,1 (Least),2,1 (Least),none,none,Retired,Property Tax (millage)
